date,region,type_name,sum,mean,min,max
2024-10-01T07,MISO,Nuclear,10066.0,10066.0,10066.0,10066.0
2024-10-01T07,MISO,Solar,52.0,52.0,52.0,52.0
2024-10-01T07,MISO,Wind,15609.0,15609.0,15609.0,15609.0
2024-10-01T07,PJM,Coal,7752.0,7752.0,7752.0,7752.0
2024-10-01T07,PJM,Hydro,620.0,620.0,620.0,620.0
2024-10-01T07,PJM,Natural Gas,32146.0,32146.0,32146.0,32146.0
2024-10-01T07,PJM,Nuclear,31426.0,31426.0,31426.0,31426.0
2024-10-01T07,PJM,Solar,19.0,19.0,19.0,19.0
2024-10-01T07,PJM,Wind,1356.0,1356.0,1356.0,1356.0
2024-10-01T08,MISO,Coal,14580.0,14580.0,14580.0,14580.0
2024-10-01T08,MISO,Hydro,477.0,477.0,477.0,477.0
2024-10-01T08,MISO,Natural Gas,19177.0,19177.0,19177.0,19177.0
2024-10-01T08,MISO,Nuclear,10071.0,10071.0,10071.0,10071.0
2024-10-01T08,MISO,Solar,52.0,52.0,52.0,52.0
2024-10-01T08,MISO,Wind,15124.0,15124.0,15124.0,15124.0
2024-10-01T08,PJM,Coal,7476.0,7476.0,7476.0,7476.0
2024-10-01T08,PJM,Hydro,622.0,622.0,622.0,622.0
2024-10-01T08,PJM,Natural Gas,32166.0,32166.0,32166.0,32166.0
2024-10-01T08,PJM,Nuclear,31459.0,31459.0,31459.0,31459.0
2024-10-01T08,PJM,Solar,19.0,19.0,19.0,19.0
2024-10-01T08,PJM,Wind,1681.0,1681.0,1681.0,1681.0
2024-10-01T09,MISO,Coal,14874.0,14874.0,14874.0,14874.0
2024-10-01T09,MISO,Hydro,477.0,477.0,477.0,477.0
2024-10-01T09,MISO,Natural Gas,18749.0,18749.0,18749.0,18749.0
2024-10-01T09,MISO,Nuclear,10069.0,10069.0,10069.0,10069.0
2024-10-01T09,MISO,Solar,52.0,52.0,52.0,52.0
2024-10-01T09,MISO,Wind,14872.0,14872.0,14872.0,14872.0
2024-10-01T09,PJM,Coal,7640.0,7640.0,7640.0,7640.0
2024-10-01T09,PJM,Hydro,738.0,738.0,738.0,738.0
2024-10-01T09,PJM,Natural Gas,33810.0,33810.0,33810.0,33810.0
2024-10-01T09,PJM,Nuclear,31422.0,31422.0,31422.0,31422.0
2024-10-01T09,PJM,Solar,19.0,19.0,19.0,19.0
2024-10-01T09,PJM,Wind,2287.0,2287.0,2287.0,2287.0
2024-10-01T10,MISO,Coal,15309.0,15309.0,15309.0,15309.0
2024-10-01T10,MISO,Hydro,475.0,475.0,475.0,475.0
2024-10-01T10,MISO,Natural Gas,19618.0,19618.0,19618.0,19618.0
2024-10-01T10,MISO,Nuclear,10070.0,10070.0,10070.0,10070.0
2024-10-01T10,MISO,Solar,9.0,9.0,9.0,9.0
2024-10-01T10,MISO,Wind,14483.0,14483.0,14483.0,14483.0
2024-10-01T10,PJM,Coal,8188.0,8188.0,8188.0,8188.0
2024-10-01T10,PJM,Hydro,1060.0,1060.0,1060.0,1060.0
2024-10-01T10,PJM,Natural Gas,37419.0,37419.0,37419.0,37419.0
2024-10-01T10,PJM,Nuclear,31342.0,31342.0,31342.0,31342.0
2024-10-01T10,PJM,Solar,19.0,19.0,19.0,19.0
2024-10-01T10,PJM,Wind,2832.0,2832.0,2832.0,2832.0
2024-10-01T11,MISO,Coal,16179.0,16179.0,16179.0,16179.0
2024-10-01T11,MISO,Hydro,460.0,460.0,460.0,460.0
2024-10-01T11,MISO,Natural Gas,21764.0,21764.0,21764.0,21764.0
2024-10-01T11,MISO,Nuclear,10071.0,10071.0,10071.0,10071.0
2024-10-01T11,MISO,Solar,0.0,0.0,0.0,0.0
2024-10-01T11,MISO,Wind,14184.0,14184.0,14184.0,14184.0
2024-10-01T11,PJM,Coal,8747.0,8747.0,8747.0,8747.0
2024-10-01T11,PJM,Hydro,1867.0,1867.0,1867.0,1867.0
2024-10-01T11,PJM,Natural Gas,39603.0,39603.0,39603.0,39603.0
2024-10-01T11,PJM,Nuclear,31271.0,31271.0,31271.0,31271.0
2024-10-01T11,PJM,Solar,21.0,21.0,21.0,21.0
2024-10-01T11,PJM,Wind,3391.0,3391.0,3391.0,3391.0
2024-10-01T12,MISO,Coal,18569.0,18569.0,18569.0,18569.0
2024-10-01T12,MISO,Hydro,445.0,445.0,445.0,445.0
2024-10-01T12,MISO,Natural Gas,23595.0,23595.0,23595.0,23595.0
2024-10-01T12,MISO,Nuclear,10080.0,10080.0,10080.0,10080.0
2024-10-01T12,MISO,Solar,1.0,1.0,1.0,1.0
2024-10-01T12,MISO,Wind,14229.0,14229.0,14229.0,14229.0
2024-10-01T12,PJM,Coal,9200.0,9200.0,9200.0,9200.0
2024-10-01T12,PJM,Hydro,1337.0,1337.0,1337.0,1337.0
2024-10-01T12,PJM,Natural Gas,40073.0,40073.0,40073.0,40073.0
2024-10-01T12,PJM,Nuclear,31294.0,31294.0,31294.0,31294.0
2024-10-01T12,PJM,Solar,193.0,193.0,193.0,193.0
2024-10-01T12,PJM,Wind,3928.0,3928.0,3928.0,3928.0
2024-10-01T13,MISO,Coal,19774.0,19774.0,19774.0,19774.0
2024-10-01T13,MISO,Hydro,504.0,504.0,504.0,504.0
2024-10-01T13,MISO,Natural Gas,23792.0,23792.0,23792.0,23792.0
2024-10-01T13,MISO,Nuclear,10084.0,10084.0,10084.0,10084.0
2024-10-01T13,MISO,Solar,466.0,466.0,466.0,466.0
2024-10-01T13,MISO,Wind,14146.0,14146.0,14146.0,14146.0
2024-10-01T13,PJM,Coal,9684.0,9684.0,9684.0,9684.0
2024-10-01T13,PJM,Hydro,936.0,936.0,936.0,936.0
2024-10-01T13,PJM,Natural Gas,40313.0,40313.0,40313.0,40313.0
2024-10-01T13,PJM,Nuclear,31151.0,31151.0,31151.0,31151.0
2024-10-01T13,PJM,Solar,714.0,714.0,714.0,714.0
2024-10-01T13,PJM,Wind,4084.0,4084.0,4084.0,4084.0
2024-10-01T14,MISO,Coal,19699.0,19699.0,19699.0,19699.0
2024-10-01T14,MISO,Hydro,509.0,509.0,509.0,509.0
2024-10-01T14,MISO,Natural Gas,23941.0,23941.0,23941.0,23941.0
2024-10-01T14,MISO,Nuclear,10082.0,10082.0,10082.0,10082.0
2024-10-01T14,MISO,Solar,3045.0,3045.0,3045.0,3045.0
2024-10-01T14,MISO,Wind,12400.0,12400.0,12400.0,12400.0
2024-10-01T14,PJM,Coal,9650.0,9650.0,9650.0,9650.0
2024-10-01T14,PJM,Hydro,877.0,877.0,877.0,877.0
2024-10-01T14,PJM,Natural Gas,40233.0,40233.0,40233.0,40233.0
2024-10-01T14,PJM,Nuclear,30984.0,30984.0,30984.0,30984.0
2024-10-01T14,PJM,Solar,1274.0,1274.0,1274.0,1274.0
2024-10-01T14,PJM,Wind,3962.0,3962.0,3962.0,3962.0
2024-10-01T15,MISO,Coal,20851.0,20851.0,20851.0,20851.0
2024-10-01T15,MISO,Hydro,512.0,512.0,512.0,512.0
2024-10-01T15,MISO,Natural Gas,24174.0,24174.0,24174.0,24174.0
2024-10-01T15,MISO,Nuclear,10076.0,10076.0,10076.0,10076.0
2024-10-01T15,MISO,Solar,5430.0,5430.0,5430.0,5430.0
2024-10-01T15,MISO,Wind,9685.0,9685.0,9685.0,9685.0
2024-10-01T15,PJM,Coal,9547.0,9547.0,9547.0,9547.0
2024-10-01T15,PJM,Hydro,921.0,921.0,921.0,921.0
2024-10-01T15,PJM,Natural Gas,39560.0,39560.0,39560.0,39560.0
2024-10-01T15,PJM,Nuclear,30938.0,30938.0,30938.0,30938.0
2024-10-01T15,PJM,Solar,1910.0,1910.0,1910.0,1910.0
2024-10-01T15,PJM,Wind,4560.0,4560.0,4560.0,4560.0
2024-10-01T16,MISO,Coal,20729.0,20729.0,20729.0,20729.0
2024-10-01T16,MISO,Hydro,519.0,519.0,519.0,519.0
2024-10-01T16,MISO,Natural Gas,23894.0,23894.0,23894.0,23894.0
2024-10-01T16,MISO,Nuclear,10072.0,10072.0,10072.0,10072.0
2024-10-01T16,MISO,Solar,6390.0,6390.0,6390.0,6390.0
2024-10-01T16,MISO,Wind,10802.0,10802.0,10802.0,10802.0
2024-10-01T16,PJM,Coal,9470.0,9470.0,9470.0,9470.0
2024-10-01T16,PJM,Hydro,1187.0,1187.0,1187.0,1187.0
2024-10-01T16,PJM,Natural Gas,39920.0,39920.0,39920.0,39920.0
2024-10-01T16,PJM,Nuclear,30939.0,30939.0,30939.0,30939.0
2024-10-01T16,PJM,Solar,2336.0,2336.0,2336.0,2336.0
2024-10-01T16,PJM,Wind,4292.0,4292.0,4292.0,4292.0
2024-10-01T17,MISO,Coal,18892.0,18892.0,18892.0,18892.0
2024-10-01T17,MISO,Hydro,600.0,600.0,600.0,600.0
2024-10-01T17,MISO,Natural Gas,23882.0,23882.0,23882.0,23882.0
2024-10-01T17,MISO,Nuclear,10069.0,10069.0,10069.0,10069.0
2024-10-01T17,MISO,Solar,6348.0,6348.0,6348.0,6348.0
2024-10-01T17,MISO,Wind,14224.0,14224.0,14224.0,14224.0
2024-10-01T17,PJM,Coal,9418.0,9418.0,9418.0,9418.0
2024-10-01T17,PJM,Hydro,1448.0,1448.0,1448.0,1448.0
2024-10-01T17,PJM,Natural Gas,40900.0,40900.0,40900.0,40900.0
2024-10-01T17,PJM,Nuclear,30939.0,30939.0,30939.0,30939.0
2024-10-01T17,PJM,Solar,2402.0,2402.0,2402.0,2402.0
2024-10-01T17,PJM,Wind,4290.0,4290.0,4290.0,4290.0
2024-10-01T18,MISO,Coal,18260.0,18260.0,18260.0,18260.0
2024-10-01T18,MISO,Hydro,603.0,603.0,603.0,603.0
2024-10-01T18,MISO,Natural Gas,25340.0,25340.0,25340.0,25340.0
2024-10-01T18,MISO,Nuclear,10064.0,10064.0,10064.0,10064.0
2024-10-01T18,MISO,Solar,6061.0,6061.0,6061.0,6061.0
2024-10-01T18,MISO,Wind,16103.0,16103.0,16103.0,16103.0
2024-10-01T18,PJM,Coal,9205.0,9205.0,9205.0,9205.0
2024-10-01T18,PJM,Hydro,1716.0,1716.0,1716.0,1716.0
2024-10-01T18,PJM,Natural Gas,41497.0,41497.0,41497.0,41497.0
2024-10-01T18,PJM,Nuclear,30924.0,30924.0,30924.0,30924.0
2024-10-01T18,PJM,Solar,2409.0,2409.0,2409.0,2409.0
2024-10-01T18,PJM,Wind,4308.0,4308.0,4308.0,4308.0
2024-10-01T19,MISO,Coal,19438.0,19438.0,19438.0,19438.0
2024-10-01T19,MISO,Hydro,605.0,605.0,605.0,605.0
2024-10-01T19,MISO,Natural Gas,27461.0,27461.0,27461.0,27461.0
2024-10-01T19,MISO,Nuclear,10062.0,10062.0,10062.0,10062.0
2024-10-01T19,MISO,Solar,5673.0,5673.0,5673.0,5673.0
2024-10-01T19,MISO,Wind,14923.0,14923.0,14923.0,14923.0
2024-10-01T19,PJM,Coal,9760.0,9760.0,9760.0,9760.0
2024-10-01T19,PJM,Hydro,2078.0,2078.0,2078.0,2078.0
2024-10-01T19,PJM,Natural Gas,42399.0,42399.0,42399.0,42399.0
2024-10-01T19,PJM,Nuclear,30928.0,30928.0,30928.0,30928.0
2024-10-01T19,PJM,Solar,2051.0,2051.0,2051.0,2051.0
2024-10-01T19,PJM,Wind,4283.0,4283.0,4283.0,4283.0
2024-10-01T20,MISO,Coal,20314.0,20314.0,20314.0,20314.0
2024-10-01T20,MISO,Hydro,593.0,593.0,593.0,593.0
2024-10-01T20,MISO,Natural Gas,28283.0,28283.0,28283.0,28283.0
2024-10-01T20,MISO,Nuclear,10060.0,10060.0,10060.0,10060.0
2024-10-01T20,MISO,Solar,5858.0,5858.0,5858.0,5858.0
2024-10-01T20,MISO,Wind,13153.0,13153.0,13153.0,13153.0
2024-10-01T20,PJM,Coal,9930.0,9930.0,9930.0,9930.0
2024-10-01T20,PJM,Hydro,2546.0,2546.0,2546.0,2546.0
2024-10-01T20,PJM,Natural Gas,42086.0,42086.0,42086.0,42086.0
2024-10-01T20,PJM,Nuclear,30997.0,30997.0,30997.0,30997.0
2024-10-01T20,PJM,Solar,1640.0,1640.0,1640.0,1640.0
2024-10-01T20,PJM,Wind,4636.0,4636.0,4636.0,4636.0
2024-10-01T21,MISO,Coal,20850.0,20850.0,20850.0,20850.0
2024-10-01T21,MISO,Hydro,726.0,726.0,726.0,726.0
2024-10-01T21,MISO,Natural Gas,29972.0,29972.0,29972.0,29972.0
2024-10-01T21,MISO,Nuclear,10059.0,10059.0,10059.0,10059.0
2024-10-01T21,MISO,Solar,5861.0,5861.0,5861.0,5861.0
2024-10-01T21,MISO,Wind,11289.0,11289.0,11289.0,11289.0
2024-10-01T21,PJM,Coal,9539.0,9539.0,9539.0,9539.0
2024-10-01T21,PJM,Hydro,2913.0,2913.0,2913.0,2913.0
2024-10-01T21,PJM,Natural Gas,42814.0,42814.0,42814.0,42814.0
2024-10-01T21,PJM,Nuclear,31088.0,31088.0,31088.0,31088.0
2024-10-01T21,PJM,Solar,1097.0,1097.0,1097.0,1097.0
2024-10-01T21,PJM,Wind,4459.0,4459.0,4459.0,4459.0
2024-10-01T22,MISO,Coal,21362.0,21362.0,21362.0,21362.0
2024-10-01T22,MISO,Hydro,1576.0,1576.0,1576.0,1576.0
2024-10-01T22,MISO,Natural Gas,31261.0,31261.0,31261.0,31261.0
2024-10-01T22,MISO,Nuclear,10057.0,10057.0,10057.0,10057.0
2024-10-01T22,MISO,Solar,5413.0,5413.0,5413.0,5413.0
2024-10-01T22,MISO,Wind,9176.0,9176.0,9176.0,9176.0
2024-10-01T22,PJM,Coal,10119.0,10119.0,10119.0,10119.0
2024-10-01T22,PJM,Hydro,2895.0,2895.0,2895.0,2895.0
2024-10-01T22,PJM,Natural Gas,43561.0,43561.0,43561.0,43561.0
2024-10-01T22,PJM,Nuclear,31126.0,31126.0,31126.0,31126.0
2024-10-01T22,PJM,Solar,495.0,495.0,495.0,495.0
2024-10-01T22,PJM,Wind,4011.0,4011.0,4011.0,4011.0
2024-10-01T23,MISO,Coal,21940.0,21940.0,21940.0,21940.0
2024-10-01T23,MISO,Hydro,2130.0,2130.0,2130.0,2130.0
2024-10-01T23,MISO,Natural Gas,32969.0,32969.0,32969.0,32969.0
2024-10-01T23,MISO,Nuclear,10065.0,10065.0,10065.0,10065.0
2024-10-01T23,MISO,Solar,3201.0,3201.0,3201.0,3201.0
2024-10-01T23,MISO,Wind,7306.0,7306.0,7306.0,7306.0
2024-10-01T23,PJM,Coal,10585.0,10585.0,10585.0,10585.0
2024-10-01T23,PJM,Hydro,2834.0,2834.0,2834.0,2834.0
2024-10-01T23,PJM,Natural Gas,44342.0,44342.0,44342.0,44342.0
2024-10-01T23,PJM,Nuclear,31134.0,31134.0,31134.0,31134.0
2024-10-01T23,PJM,Solar,21.0,21.0,21.0,21.0
2024-10-01T23,PJM,Wind,3322.0,3322.0,3322.0,3322.0
2024-10-02T00,MISO,Coal,23281.0,23281.0,23281.0,23281.0
2024-10-02T00,MISO,Hydro,2141.0,2141.0,2141.0,2141.0
2024-10-02T00,MISO,Natural Gas,35449.0,35449.0,35449.0,35449.0
2024-10-02T00,MISO,Nuclear,10072.0,10072.0,10072.0,10072.0
2024-10-02T00,MISO,Solar,424.0,424.0,424.0,424.0
2024-10-02T00,MISO,Wind,5322.0,5322.0,5322.0,5322.0
2024-10-02T00,PJM,Coal,10750.0,10750.0,10750.0,10750.0
2024-10-02T00,PJM,Hydro,2625.0,2625.0,2625.0,2625.0
2024-10-02T00,PJM,Natural Gas,42922.0,42922.0,42922.0,42922.0
2024-10-02T00,PJM,Nuclear,31127.0,31127.0,31127.0,31127.0
2024-10-02T00,PJM,Wind,3454.0,3454.0,3454.0,3454.0
2024-10-02T01,MISO,Coal,23508.0,23508.0,23508.0,23508.0
2024-10-02T01,MISO,Hydro,1665.0,1665.0,1665.0,1665.0
2024-10-02T01,MISO,Natural Gas,34788.0,34788.0,34788.0,34788.0
2024-10-02T01,MISO,Nuclear,10078.0,10078.0,10078.0,10078.0
2024-10-02T01,MISO,Solar,39.0,39.0,39.0,39.0
2024-10-02T01,MISO,Wind,5610.0,5610.0,5610.0,5610.0
2024-10-02T01,PJM,Coal,10712.0,10712.0,10712.0,10712.0
2024-10-02T01,PJM,Hydro,1472.0,1472.0,1472.0,1472.0
2024-10-02T01,PJM,Natural Gas,41316.0,41316.0,41316.0,41316.0
2024-10-02T01,PJM,Nuclear,31204.0,31204.0,31204.0,31204.0
2024-10-02T01,PJM,Wind,3426.0,3426.0,3426.0,3426.0
2024-10-02T02,MISO,Coal,22951.0,22951.0,22951.0,22951.0
2024-10-02T02,MISO,Hydro,809.0,809.0,809.0,809.0
2024-10-02T02,MISO,Natural Gas,31938.0,31938.0,31938.0,31938.0
2024-10-02T02,MISO,Nuclear,10082.0,10082.0,10082.0,10082.0
2024-10-02T02,MISO,Solar,39.0,39.0,39.0,39.0
2024-10-02T02,MISO,Wind,6594.0,6594.0,6594.0,6594.0
2024-10-02T02,PJM,Coal,10286.0,10286.0,10286.0,10286.0
2024-10-02T02,PJM,Hydro,711.0,711.0,711.0,711.0
2024-10-02T02,PJM,Natural Gas,37803.0,37803.0,37803.0,37803.0
2024-10-02T02,PJM,Nuclear,31320.0,31320.0,31320.0,31320.0
2024-10-02T02,PJM,Wind,2799.0,2799.0,2799.0,2799.0
2024-10-02T03,MISO,Coal,22168.0,22168.0,22168.0,22168.0
2024-10-02T03,MISO,Hydro,490.0,490.0,490.0,490.0
2024-10-02T03,MISO,Natural Gas,28583.0,28583.0,28583.0,28583.0
2024-10-02T03,MISO,Nuclear,10088.0,10088.0,10088.0,10088.0
2024-10-02T03,MISO,Solar,39.0,39.0,39.0,39.0
2024-10-02T03,MISO,Wind,7989.0,7989.0,7989.0,7989.0
2024-10-02T03,PJM,Coal,9378.0,9378.0,9378.0,9378.0
2024-10-02T03,PJM,Hydro,686.0,686.0,686.0,686.0
2024-10-02T03,PJM,Natural Gas,36978.0,36978.0,36978.0,36978.0
2024-10-02T03,PJM,Nuclear,31348.0,31348.0,31348.0,31348.0
2024-10-02T03,PJM,Wind,2294.0,2294.0,2294.0,2294.0
2024-10-02T04,MISO,Coal,20768.0,20768.0,20768.0,20768.0
2024-10-02T04,MISO,Hydro,440.0,440.0,440.0,440.0
2024-10-02T04,MISO,Natural Gas,25148.0,25148.0,25148.0,25148.0
2024-10-02T04,MISO,Nuclear,10092.0,10092.0,10092.0,10092.0
2024-10-02T04,MISO,Solar,39.0,39.0,39.0,39.0
2024-10-02T04,MISO,Wind,9159.0,9159.0,9159.0,9159.0
2024-10-02T04,PJM,Coal,9477.0,9477.0,9477.0,9477.0
2024-10-02T04,PJM,Hydro,651.0,651.0,651.0,651.0
2024-10-02T04,PJM,Natural Gas,36112.0,36112.0,36112.0,36112.0
2024-10-02T04,PJM,Nuclear,31339.0,31339.0,31339.0,31339.0
2024-10-02T04,PJM,Solar,19.0,19.0,19.0,19.0
2024-10-02T04,PJM,Wind,1000.0,1000.0,1000.0,1000.0
2024-10-02T05,MISO,Coal,18406.0,18406.0,18406.0,18406.0
2024-10-02T05,MISO,Hydro,435.0,435.0,435.0,435.0
2024-10-02T05,MISO,Natural Gas,22497.0,22497.0,22497.0,22497.0
2024-10-02T05,MISO,Nuclear,10095.0,10095.0,10095.0,10095.0
2024-10-02T05,MISO,Solar,39.0,39.0,39.0,39.0
2024-10-02T05,MISO,Wind,10146.0,10146.0,10146.0,10146.0
2024-10-02T05,PJM,Coal,8252.0,8252.0,8252.0,8252.0
2024-10-02T05,PJM,Hydro,546.0,546.0,546.0,546.0
2024-10-02T05,PJM,Natural Gas,33297.0,33297.0,33297.0,33297.0
2024-10-02T05,PJM,Nuclear,31375.0,31375.0,31375.0,31375.0
2024-10-02T05,PJM,Solar,19.0,19.0,19.0,19.0
2024-10-02T05,PJM,Wind,1471.0,1471.0,1471.0,1471.0
2024-10-02T06,MISO,Coal,16383.0,16383.0,16383.0,16383.0
2024-10-02T06,MISO,Hydro,436.0,436.0,436.0,436.0
2024-10-02T06,MISO,Natural Gas,20714.0,20714.0,20714.0,20714.0
2024-10-02T06,MISO,Nuclear,10098.0,10098.0,10098.0,10098.0
2024-10-02T06,MISO,Solar,39.0,39.0,39.0,39.0
2024-10-02T06,MISO,Wind,10960.0,10960.0,10960.0,10960.0
2024-10-02T06,PJM,Coal,7994.0,7994.0,7994.0,7994.0
2024-10-02T06,PJM,Hydro,388.0,388.0,388.0,388.0
2024-10-02T06,PJM,Natural Gas,33220.0,33220.0,33220.0,33220.0
2024-10-02T06,PJM,Nuclear,31364.0,31364.0,31364.0,31364.0
2024-10-02T06,PJM,Solar,19.0,19.0,19.0,19.0
2024-10-02T06,PJM,Wind,1233.0,1233.0,1233.0,1233.0
2024-10-02T07,MISO,Coal,14147.0,14147.0,14147.0,14147.0
2024-10-02T07,MISO,Hydro,437.0,437.0,437.0,437.0
2024-10-02T07,MISO,Natural Gas,19602.0,19602.0,19602.0,19602.0
2024-10-02T07,MISO,Nuclear,10099.0,10099.0,10099.0,10099.0
2024-10-02T07,MISO,Solar,39.0,39.0,39.0,39.0
2024-10-02T07,MISO,Wind,11349.0,11349.0,11349.0,11349.0
2024-10-02T07,PJM,Coal,8002.0,8002.0,8002.0,8002.0
2024-10-02T07,PJM,Hydro,391.0,391.0,391.0,391.0
2024-10-02T07,PJM,Natural Gas,32118.0,32118.0,32118.0,32118.0
2024-10-02T07,PJM,Nuclear,31354.0,31354.0,31354.0,31354.0
2024-10-02T07,PJM,Solar,19.0,19.0,19.0,19.0
2024-10-02T07,PJM,Wind,874.0,874.0,874.0,874.0
2024-10-02T08,MISO,Coal,12524.0,12524.0,12524.0,12524.0
2024-10-02T08,MISO,Hydro,437.0,437.0,437.0,437.0
2024-10-02T08,MISO,Natural Gas,19292.0,19292.0,19292.0,19292.0
2024-10-02T08,MISO,Nuclear,10102.0,10102.0,10102.0,10102.0
2024-10-02T08,MISO,Solar,39.0,39.0,39.0,39.0
2024-10-02T08,MISO,Wind,12067.0,12067.0,12067.0,12067.0
2024-10-02T08,PJM,Coal,8034.0,8034.0,8034.0,8034.0
2024-10-02T08,PJM,Hydro,392.0,392.0,392.0,392.0
2024-10-02T08,PJM,Natural Gas,32200.0,32200.0,32200.0,32200.0
2024-10-02T08,PJM,Nuclear,31360.0,31360.0,31360.0,31360.0
2024-10-02T08,PJM,Solar,19.0,19.0,19.0,19.0
2024-10-02T08,PJM,Wind,742.0,742.0,742.0,742.0
2024-10-02T09,MISO,Coal,12191.0,12191.0,12191.0,12191.0
2024-10-02T09,MISO,Hydro,438.0,438.0,438.0,438.0
2024-10-02T09,MISO,Natural Gas,18803.0,18803.0,18803.0,18803.0
2024-10-02T09,MISO,Nuclear,10104.0,10104.0,10104.0,10104.0
2024-10-02T09,MISO,Solar,39.0,39.0,39.0,39.0
2024-10-02T09,MISO,Wind,13153.0,13153.0,13153.0,13153.0
2024-10-02T09,PJM,Coal,8286.0,8286.0,8286.0,8286.0
2024-10-02T09,PJM,Hydro,575.0,575.0,575.0,575.0
2024-10-02T09,PJM,Natural Gas,33888.0,33888.0,33888.0,33888.0
2024-10-02T09,PJM,Nuclear,31352.0,31352.0,31352.0,31352.0
2024-10-02T09,PJM,Solar,19.0,19.0,19.0,19.0
2024-10-02T09,PJM,Wind,504.0,504.0,504.0,504.0
2024-10-02T10,MISO,Coal,12654.0,12654.0,12654.0,12654.0
2024-10-02T10,MISO,Hydro,439.0,439.0,439.0,439.0
2024-10-02T10,MISO,Natural Gas,18639.0,18639.0,18639.0,18639.0
2024-10-02T10,MISO,Nuclear,10109.0,10109.0,10109.0,10109.0
2024-10-02T10,MISO,Solar,39.0,39.0,39.0,39.0
2024-10-02T10,MISO,Wind,13709.0,13709.0,13709.0,13709.0
2024-10-02T10,PJM,Coal,8339.0,8339.0,8339.0,8339.0
2024-10-02T10,PJM,Hydro,1343.0,1343.0,1343.0,1343.0
2024-10-02T10,PJM,Natural Gas,37272.0,37272.0,37272.0,37272.0
2024-10-02T10,PJM,Nuclear,31372.0,31372.0,31372.0,31372.0
2024-10-02T10,PJM,Wind,349.0,349.0,349.0,349.0
2024-10-02T11,MISO,Coal,14863.0,14863.0,14863.0,14863.0
2024-10-02T11,MISO,Hydro,439.0,439.0,439.0,439.0
2024-10-02T11,MISO,Natural Gas,20130.0,20130.0,20130.0,20130.0
2024-10-02T11,MISO,Nuclear,10110.0,10110.0,10110.0,10110.0
2024-10-02T11,MISO,Solar,19.0,19.0,19.0,19.0
2024-10-02T11,MISO,Wind,13661.0,13661.0,13661.0,13661.0
2024-10-02T11,PJM,Coal,9086.0,9086.0,9086.0,9086.0
2024-10-02T11,PJM,Hydro,1689.0,1689.0,1689.0,1689.0
2024-10-02T11,PJM,Natural Gas,39390.0,39390.0,39390.0,39390.0
2024-10-02T11,PJM,Nuclear,31369.0,31369.0,31369.0,31369.0
2024-10-02T11,PJM,Solar,45.0,45.0,45.0,45.0
2024-10-02T11,PJM,Wind,288.0,288.0,288.0,288.0
2024-10-02T12,MISO,Coal,17651.0,17651.0,17651.0,17651.0
2024-10-02T12,MISO,Hydro,437.0,437.0,437.0,437.0
2024-10-02T12,MISO,Natural Gas,21280.0,21280.0,21280.0,21280.0
2024-10-02T12,MISO,Nuclear,10114.0,10114.0,10114.0,10114.0
2024-10-02T12,MISO,Wind,14166.0,14166.0,14166.0,14166.0
2024-10-02T12,PJM,Coal,9391.0,9391.0,9391.0,9391.0
2024-10-02T12,PJM,Hydro,1477.0,1477.0,1477.0,1477.0
2024-10-02T12,PJM,Natural Gas,39936.0,39936.0,39936.0,39936.0
2024-10-02T12,PJM,Nuclear,31352.0,31352.0,31352.0,31352.0
2024-10-02T12,PJM,Solar,1264.0,1264.0,1264.0,1264.0
2024-10-02T12,PJM,Wind,296.0,296.0,296.0,296.0
2024-10-02T13,MISO,Coal,18814.0,18814.0,18814.0,18814.0
2024-10-02T13,MISO,Hydro,437.0,437.0,437.0,437.0
2024-10-02T13,MISO,Natural Gas,21010.0,21010.0,21010.0,21010.0
2024-10-02T13,MISO,Nuclear,10116.0,10116.0,10116.0,10116.0
2024-10-02T13,MISO,Solar,790.0,790.0,790.0,790.0
2024-10-02T13,MISO,Wind,14787.0,14787.0,14787.0,14787.0
2024-10-02T13,PJM,Coal,9034.0,9034.0,9034.0,9034.0
2024-10-02T13,PJM,Hydro,1093.0,1093.0,1093.0,1093.0
2024-10-02T13,PJM,Natural Gas,37978.0,37978.0,37978.0,37978.0
2024-10-02T13,PJM,Nuclear,31332.0,31332.0,31332.0,31332.0
2024-10-02T13,PJM,Solar,3176.0,3176.0,3176.0,3176.0
2024-10-02T13,PJM,Wind,259.0,259.0,259.0,259.0
2024-10-02T14,MISO,Coal,16990.0,16990.0,16990.0,16990.0
2024-10-02T14,MISO,Hydro,431.0,431.0,431.0,431.0
2024-10-02T14,MISO,Natural Gas,19901.0,19901.0,19901.0,19901.0
2024-10-02T14,MISO,Nuclear,10114.0,10114.0,10114.0,10114.0
2024-10-02T14,MISO,Solar,4781.0,4781.0,4781.0,4781.0
2024-10-02T14,MISO,Wind,14819.0,14819.0,14819.0,14819.0
2024-10-02T14,PJM,Coal,8953.0,8953.0,8953.0,8953.0
2024-10-02T14,PJM,Hydro,726.0,726.0,726.0,726.0
2024-10-02T14,PJM,Natural Gas,38983.0,38983.0,38983.0,38983.0
2024-10-02T14,PJM,Nuclear,31334.0,31334.0,31334.0,31334.0
2024-10-02T14,PJM,Solar,3772.0,3772.0,3772.0,3772.0
2024-10-02T14,PJM,Wind,231.0,231.0,231.0,231.0
2024-10-02T15,MISO,Coal,15661.0,15661.0,15661.0,15661.0
2024-10-02T15,MISO,Hydro,434.0,434.0,434.0,434.0
